con_code,name,concept_name
301133.SZ,金钟股份,机构重仓
002323.SZ,雅博股份,机构重仓
600502.SH,安徽建工,机构重仓
603527.SH,众源新材,机构重仓
002431.SZ,棕榈股份,机构重仓
300062.SZ,中能电气,机构重仓
920027.BJ,交大铁发,机构重仓
600512.SH,腾达建设,机构重仓
300086.SZ,康芝药业,机构重仓
300683.SZ,海特生物,机构重仓
600333.SH,长春燃气,机构重仓
301230.SZ,泓博医药,机构重仓
600528.SH,中铁工业,机构重仓
601218.SH,吉鑫科技,机构重仓
600448.SH,华纺股份,机构重仓
600758.SH,辽宁能源,机构重仓
000912.SZ,泸天化,机构重仓
000065.SZ,北方国际,机构重仓
603687.SH,大胜达,机构重仓
300055.SZ,万邦达,机构重仓
002663.SZ,普邦股份,机构重仓
000521.SZ,长虹美菱,机构重仓
300829.SZ,金丹科技,机构重仓
600468.SH,百利电气,机构重仓
002160.SZ,常铝股份,机构重仓
003042.SZ,中农联合,机构重仓
000670.SZ,盈方微,机构重仓
000695.SZ,滨海能源,机构重仓
002175.SZ,东方智造,机构重仓
605162.SH,新中港,机构重仓
002470.SZ,金正大,机构重仓
600423.SH,柳化股份,机构重仓
002213.SZ,大为股份,机构重仓
600101.SH,明星电力,机构重仓
002578.SZ,闽发铝业,机构重仓
000008.SZ,神州高铁,机构重仓
600644.SH,乐山电力,机构重仓
000037.SZ,深南电A,机构重仓
600513.SH,联环药业,机构重仓
002905.SZ,金逸影视,机构重仓
002109.SZ,兴化股份,机构重仓
600135.SH,乐凯胶片,机构重仓
002580.SZ,圣阳股份,机构重仓
603008.SH,喜临门,机构重仓
000632.SZ,三木集团,机构重仓
002471.SZ,中超控股,机构重仓
301137.SZ,哈焊华通,机构重仓
300812.SZ,易天股份,机构重仓
688195.SH,腾景科技,机构重仓
688628.SH,优利德,机构重仓
300620.SZ,光库科技,机构重仓
300666.SZ,江丰电子,机构重仓
600602.SH,云赛智联,机构重仓
002952.SZ,亚世光电,机构重仓
600106.SH,重庆路桥,机构重仓
301172.SZ,君逸数码,机构重仓
300970.SZ,华绿生物,机构重仓
002718.SZ,友邦吊顶,机构重仓
000617.SZ,中油资本,机构重仓
688622.SH,禾信仪器,机构重仓
601975.SH,招商南油,机构重仓
688518.SH,联赢激光,机构重仓
603203.SH,快克智能,机构重仓
600651.SH,飞乐音响,机构重仓
920651.BJ,天罡股份,机构重仓
301349.SZ,信德新材,机构重仓
300843.SZ,胜蓝股份,机构重仓
000711.SZ,ST京蓝,机构重仓
002898.SZ,*ST赛隆,机构重仓
688719.SH,爱科赛博,机构重仓
920179.BJ,凯德石英,机构重仓
600522.SH,中天科技,机构重仓
688011.SH,新光光电,机构重仓
688323.SH,瑞华泰,机构重仓
002647.SZ,*ST仁东,机构重仓
001223.SZ,欧克科技,机构重仓
688601.SH,力芯微,机构重仓
688530.SH,欧莱新材,机构重仓
002971.SZ,和远气体,机构重仓
002501.SZ,利源股份,机构重仓
300408.SZ,三环集团,机构重仓
600331.SH,宏达股份,机构重仓
301419.SZ,阿莱德,机构重仓
688702.SH,盛科通信-U,机构重仓
001211.SZ,双枪科技,机构重仓
300613.SZ,富瀚微,机构重仓
603150.SH,万朗磁塑,机构重仓
301157.SZ,华塑科技,机构重仓
688550.SH,瑞联新材,机构重仓
300395.SZ,菲利华,机构重仓
300814.SZ,中富电路,机构重仓
002370.SZ,亚太药业,机构重仓
002583.SZ,海能达,机构重仓
301568.SZ,思泰克,机构重仓
603766.SH,隆鑫通用,机构重仓
300998.SZ,宁波方正,机构重仓
603005.SH,晶方科技,机构重仓
688589.SH,力合微,机构重仓
600388.SH,龙净环保,机构重仓
300846.SZ,首都在线,机构重仓
002032.SZ,苏 泊 尔,机构重仓
600641.SH,先导基电,机构重仓
301538.SZ,骏鼎达,机构重仓
688802.SH,沐曦股份-U,机构重仓
600272.SH,开开实业,机构重仓
688401.SH,路维光电,机构重仓
002468.SZ,申通快递,机构重仓
688248.SH,南网科技,机构重仓
002969.SZ,嘉美包装,机构重仓
301075.SZ,多瑞医药,机构重仓
688726.SH,拉普拉斯,机构重仓
600184.SH,光电股份,机构重仓
000683.SZ,博源化工,机构重仓
301316.SZ,慧博云通,机构重仓
600010.SH,包钢股份,机构重仓
002579.SZ,中京电子,机构重仓
601901.SH,方正证券,机构重仓
300821.SZ,东岳硅材,机构重仓
301269.SZ,华大九天,机构重仓
603039.SH,泛微网络,机构重仓
300964.SZ,本川智能,机构重仓
300739.SZ,明阳电路,机构重仓
600094.SH,大名城,机构重仓
688299.SH,长阳科技,机构重仓
688360.SH,德马科技,机构重仓
000703.SZ,恒逸石化,机构重仓
001367.SZ,海森药业,机构重仓
688153.SH,唯捷创芯,机构重仓
002309.SZ,中利集团,机构重仓
002929.SZ,润建股份,机构重仓
003002.SZ,壶化股份,机构重仓
603626.SH,科森科技,机构重仓
002903.SZ,宇环数控,机构重仓
688361.SH,中科飞测,机构重仓
600885.SH,宏发股份,机构重仓
300850.SZ,新强联,机构重仓
001229.SZ,魅视科技,机构重仓
301584.SZ,建发致新,机构重仓
002256.SZ,兆新股份,机构重仓
688322.SH,奥比中光-UW,机构重仓
603580.SH,*ST艾艾,机构重仓
000678.SZ,襄阳轴承,机构重仓
603306.SH,华懋科技,机构重仓
688275.SH,万润新能,机构重仓
300773.SZ,拉卡拉,机构重仓
300346.SZ,南大光电,机构重仓
688788.SH,科思科技,机构重仓
002992.SZ,宝明科技,深圳特区
300962.SZ,中金辐照,深圳特区
300531.SZ,优博讯,深圳特区
300044.SZ,ST赛为,深圳特区
000021.SZ,深科技,深圳特区
601318.SH,中国平安,深圳特区
688208.SH,道通科技,深圳特区
000026.SZ,飞亚达,深圳特区
300532.SZ,今天国际,深圳特区
000042.SZ,中洲控股,深圳特区
300162.SZ,雷曼光电,深圳特区
300634.SZ,彩讯股份,深圳特区
002289.SZ,*ST宇顺,深圳特区
002938.SZ,鹏鼎控股,深圳特区
300545.SZ,联得装备,深圳特区
688617.SH,惠泰医疗,深圳特区
300857.SZ,协创数据,深圳特区
600548.SH,深高速,深圳特区
002625.SZ,光启技术,深圳特区
300572.SZ,安车检测,深圳特区
002763.SZ,汇洁股份,深圳特区
300576.SZ,容大感光,深圳特区
688007.SH,光峰科技,深圳特区
688595.SH,芯海科技,深圳特区
002436.SZ,兴森科技,深圳特区
603228.SH,景旺电子,深圳特区
300939.SZ,秋田微,深圳特区
300679.SZ,电连技术,深圳特区
002313.SZ,日海智能,深圳特区
000034.SZ,神州数码,深圳特区
600030.SH,中信证券,深圳特区
300319.SZ,麦捷科技,深圳特区
600999.SH,招商证券,深圳特区
688618.SH,三旺通信,深圳特区
003816.SZ,中国广核,深圳特区
002815.SZ,崇达技术,深圳特区
688209.SH,英集芯,深圳特区
688418.SH,震有科技,深圳特区
002845.SZ,同兴达,深圳特区
688045.SH,必易微,深圳特区
002351.SZ,漫步者,深圳特区
688159.SH,有方科技,深圳特区
300546.SZ,雄帝科技,深圳特区
300731.SZ,科创新源,深圳特区
000078.SZ,海王生物,深圳特区
300269.SZ,联建光电,深圳特区
002797.SZ,第一创业,深圳特区
002138.SZ,顺络电子,深圳特区
002327.SZ,富安娜,深圳特区
000088.SZ,盐 田 港,深圳特区
300638.SZ,广和通,深圳特区
002736.SZ,国信证券,深圳特区
600036.SH,招商银行,深圳特区
002939.SZ,长城证券,深圳特区
000069.SZ,华侨城Ａ,深圳特区
603160.SH,汇顶科技,深圳特区
301510.SZ,固高科技,深圳特区
688699.SH,明微电子,深圳特区
300602.SZ,飞荣达,深圳特区
300909.SZ,汇创达,深圳特区
002106.SZ,莱宝高科,深圳特区
300115.SZ,长盈精密,深圳特区
002518.SZ,科士达,深圳特区
688216.SH,气派科技,深圳特区
300124.SZ,汇川技术,深圳特区
002130.SZ,沃尔核材,深圳特区
000050.SZ,深天马Ａ,深圳特区
000029.SZ,深深房Ａ,深圳特区
000089.SZ,深圳机场,深圳特区
000001.SZ,平安银行,深圳特区
002972.SZ,科安达,深圳特区
300925.SZ,法本信息,深圳特区
300689.SZ,澄天伟业,深圳特区
600446.SH,金证股份,深圳特区
002334.SZ,英威腾,深圳特区
300656.SZ,民德电子,深圳特区
002352.SZ,顺丰控股,深圳特区
002886.SZ,沃特股份,深圳特区
301067.SZ,显盈科技,深圳特区
002170.SZ,芭田股份,深圳特区
300888.SZ,稳健医疗,深圳特区
002876.SZ,三利谱,深圳特区
600380.SH,健康元,深圳特区
002850.SZ,科达利,深圳特区
301319.SZ,唯特偶,深圳特区
002052.SZ,同洲电子,深圳特区
002970.SZ,锐明技术,深圳特区
300311.SZ,ST任子行,深圳特区
002055.SZ,ST得润,深圳特区
002369.SZ,卓翼科技,深圳特区
300671.SZ,富满微,深圳特区
300130.SZ,新国都,深圳特区
001914.SZ,招商积余,深圳特区
000060.SZ,中金岭南,深圳特区
000066.SZ,中国长城,深圳特区
688395.SH,正弦电气,深圳特区
301449.SZ,天溯计量,深圳特区
002912.SZ,中新赛克,深圳特区
002885.SZ,京泉华,深圳特区
300889.SZ,爱克股份,深圳特区
002240.SZ,盛新锂能,深圳特区
002917.SZ,金奥博,深圳特区
300042.SZ,朗科科技,深圳特区
002856.SZ,美芝股份,深圳特区
002889.SZ,东方嘉盛,深圳特区
002577.SZ,雷柏科技,深圳特区
002197.SZ,证通电子,深圳特区
002880.SZ,卫光生物,深圳特区
002813.SZ,路畅科技,深圳特区
300615.SZ,欣天科技,深圳特区
002851.SZ,麦格米特,深圳特区
002137.SZ,实益达,深圳特区
001308.SZ,康冠科技,深圳特区
300870.SZ,欧陆通,深圳特区
002822.SZ,ST中装,深圳特区
688328.SH,深科达,深圳特区
300151.SZ,昌红科技,深圳特区
002215.SZ,诺 普 信,深圳特区
000032.SZ,深桑达Ａ,深圳特区
003021.SZ,兆威机电,深圳特区
002881.SZ,美格智能,深圳特区
300951.SZ,博硕科技,深圳特区
000025.SZ,特  力Ａ,深圳特区
300232.SZ,洲明科技,深圳特区
002867.SZ,周大生,深圳特区
000031.SZ,大悦城,深圳特区
301051.SZ,信濠光电,深圳特区
000555.SZ,神州信息,深圳特区
920876.BJ,慧为智能,深圳特区
300538.SZ,同益股份,深圳特区
002340.SZ,格林美,深圳特区
002475.SZ,立讯精密,深圳特区
300622.SZ,博士眼镜,深圳特区
301091.SZ,深城交,深圳特区
601333.SH,广深铁路,深圳特区
000028.SZ,国药一致,深圳特区
300533.SZ,冰川网络,深圳特区
000090.SZ,天健集团,深圳特区
688389.SH,普门科技,深圳特区
300454.SZ,深信服,深圳特区
000012.SZ,南  玻Ａ,深圳特区
002823.SZ,凯中精密,深圳特区
300771.SZ,智莱科技,深圳特区
002990.SZ,盛视科技,深圳特区
300977.SZ,深圳瑞捷,深圳特区
002161.SZ,远 望 谷,深圳特区
600162.SH,香江控股,深圳特区
300940.SZ,南极光,深圳特区
300227.SZ,光韵达,深圳特区
001298.SZ,好上好,深圳特区
300112.SZ,万讯自控,深圳特区
000999.SZ,华润三九,深圳特区
300824.SZ,北鼎股份,深圳特区
002139.SZ,拓邦股份,深圳特区
300047.SZ,天源迪科,深圳特区
301488.SZ,豪恩汽电,深圳特区
000099.SZ,中信海直,深圳特区
300760.SZ,迈瑞医疗,深圳特区
600892.SH,*ST大晟,深圳特区
300154.SZ,瑞凌股份,深圳特区
300949.SZ,奥雅股份,深圳特区
688318.SH,财富趋势,深圳特区
002402.SZ,和而泰,深圳特区
003028.SZ,振邦智能,深圳特区
000002.SZ,万  科Ａ,深圳特区
688036.SH,传音控股,深圳特区
002782.SZ,可立克,深圳特区
002735.SZ,王子新材,深圳特区
001979.SZ,招商蛇口,深圳特区
002835.SZ,同为股份,深圳特区
002594.SZ,比亚迪,深圳特区
300484.SZ,蓝海华腾,深圳特区
300668.SZ,杰恩设计,深圳特区
600383.SH,金地集团,深圳特区
000027.SZ,深圳能源,深圳特区
000009.SZ,中国宝安,深圳特区
300647.SZ,超频三,深圳特区
000036.SZ,华联控股,深圳特区
002301.SZ,齐心集团,深圳特区
300868.SZ,杰美特,深圳特区
002609.SZ,捷顺科技,深圳特区
002294.SZ,信立泰,深圳特区
001326.SZ,联域股份,深圳特区
300556.SZ,丝路视觉,深圳特区
301038.SZ,深水规院,深圳特区
300193.SZ,佳士科技,深圳特区
002916.SZ,深南电路,深圳特区
002456.SZ,欧菲光,深圳特区
300457.SZ,赢合科技,深圳特区
300377.SZ,赢时胜,深圳特区
002811.SZ,郑中设计,深圳特区
300938.SZ,信测标准,深圳特区
300916.SZ,朗特智能,深圳特区
002399.SZ,海普瑞,深圳特区
300235.SZ,方直科技,深圳特区
300568.SZ,星源材质,深圳特区
002243.SZ,力合科创,深圳特区
300633.SZ,开立医疗,深圳特区
300197.SZ,节能铁汉,深圳特区
300601.SZ,康泰生物,深圳特区
002183.SZ,怡 亚 通,深圳特区
300333.SZ,兆日科技,深圳特区
002482.SZ,广田集团,深圳特区
002191.SZ,劲嘉股份,深圳特区
002660.SZ,茂硕电源,深圳特区
688321.SH,微芯生物,深圳特区
300822.SZ,贝仕达克,深圳特区
300264.SZ,佳创视讯,深圳特区
002285.SZ,世联行,深圳特区
002786.SZ,银宝山新,深圳特区
000011.SZ,深物业A,深圳特区
603063.SH,禾望电气,深圳特区
000058.SZ,深 赛 格,深圳特区
601330.SH,绿色动力,深圳特区
002882.SZ,金龙羽,深圳特区
300037.SZ,新宙邦,深圳特区
002238.SZ,天威视讯,深圳特区
002314.SZ,南山控股,深圳特区
000068.SZ,华控赛格,深圳特区
300514.SZ,友讯达,深圳特区
603808.SH,歌力思,深圳特区
300917.SZ,特发服务,深圳特区
002949.SZ,华阳国际,深圳特区
300350.SZ,华鹏飞,深圳特区
601139.SH,深圳燃气,深圳特区
300052.SZ,ST中青宝,深圳特区
002789.SZ,*ST建艺,深圳特区
002210.SZ,飞马国际,深圳特区
002681.SZ,奋达科技,深圳特区
300543.SZ,朗科智能,深圳特区
300676.SZ,华大基因,深圳特区
000070.SZ,特发信息,深圳特区
002163.SZ,海南发展,深圳特区
300724.SZ,捷佳伟创,深圳特区
002724.SZ,海洋王,深圳特区
920267.BJ,鑫汇科,深圳特区
000017.SZ,深中华A,深圳特区
002121.SZ,科陆电子,深圳特区
300199.SZ,翰宇药业,深圳特区
300961.SZ,深水海纳,深圳特区
002816.SZ,*ST和科,深圳特区
002830.SZ,名雕股份,深圳特区
002419.SZ,天虹股份,深圳特区
002528.SZ,ST英飞拓,深圳特区
000007.SZ,全新好,深圳特区
300832.SZ,新产业,深圳特区
300206.SZ,理邦仪器,深圳特区
300565.SZ,科信技术,深圳特区
300769.SZ,德方纳米,深圳特区
300077.SZ,国民技术,深圳特区
300389.SZ,艾比森,深圳特区
000096.SZ,广聚能源,深圳特区
002654.SZ,万润科技,深圳特区
300085.SZ,银之杰,深圳特区
002766.SZ,索菱股份,深圳特区
300675.SZ,建科院,深圳特区
002875.SZ,安奈儿,深圳特区
000020.SZ,深华发Ａ,深圳特区
002047.SZ,*ST宝鹰,深圳特区
000014.SZ,沙河股份,深圳特区
300713.SZ,英可瑞,深圳特区
000061.SZ,农 产 品,深圳特区
000049.SZ,德赛电池,深圳特区
300942.SZ,易瑞生物,深圳特区
002356.SZ,赫美集团,深圳特区
000045.SZ,深纺织Ａ,深圳特区
300890.SZ,翔丰华,深圳特区
603978.SH,深圳新星,深圳特区
300167.SZ,ST迪威迅,深圳特区
300621.SZ,维业股份,深圳特区
002227.SZ,奥 特 迅,深圳特区
000055.SZ,方大集团,深圳特区
000010.SZ,美丽生态,深圳特区
300207.SZ,欣旺达,深圳特区
002620.SZ,ST瑞和,深圳特区
300317.SZ,珈伟新能,深圳特区
300778.SZ,新城市,深圳特区
000004.SZ,*ST国华,深圳特区
002105.SZ,信隆健康,深圳特区
300960.SZ,通业科技,深圳特区
002548.SZ,金新农,深圳特区
300854.SZ,中兰环保,深圳特区
002587.SZ,奥拓电子,深圳特区
002316.SZ,亚联发展,深圳特区
300506.SZ,ST名家汇,深圳特区
000056.SZ,皇庭国际,深圳特区
000016.SZ,深康佳Ａ,深圳特区
002672.SZ,东江环保,深圳特区
000019.SZ,深粮控股,深圳特区
002775.SZ,文科股份,深圳特区
002551.SZ,尚荣医疗,深圳特区
300745.SZ,欣锐科技,深圳特区
002303.SZ,美盈森,深圳特区
000006.SZ,深振业Ａ,深圳特区
002213.SZ,大为股份,深圳特区
002218.SZ,拓日新能,深圳特区
000037.SZ,深南电A,深圳特区
000048.SZ,京基智农,深圳特区
300812.SZ,易天股份,深圳特区
300400.SZ,劲拓股份,深圳特区
002831.SZ,裕同科技,深圳特区
002980.SZ,华盛昌,深圳特区
002869.SZ,金溢科技,深圳特区
688518.SH,联赢激光,深圳特区
300301.SZ,ST长方,深圳特区
002957.SZ,科瑞技术,深圳特区
688025.SH,杰普特,深圳特区
688312.SH,燕麦科技,深圳特区
688323.SH,瑞华泰,深圳特区
002733.SZ,雄韬股份,深圳特区
300303.SZ,聚飞光电,深圳特区
300686.SZ,智动力,深圳特区
002008.SZ,大族激光,深圳特区
002583.SZ,海能达,深圳特区
688589.SH,力合微,深圳特区
300252.SZ,金信诺,深圳特区
688383.SH,新益昌,深圳特区
688655.SH,迅捷兴,深圳特区
002979.SZ,雷赛智能,深圳特区
300693.SZ,盛弘股份,深圳特区
600525.SH,ST长园,深圳特区
603118.SH,共进股份,深圳特区
300131.SZ,英唐智控,深圳特区
300348.SZ,长亮科技,深圳特区
000039.SZ,中集集团,深圳特区
688559.SH,海目星,深圳特区
300739.SZ,明阳电路,深圳特区
300811.SZ,铂科新材,深圳特区
688138.SH,清溢光电,深圳特区
002837.SZ,英维克,深圳特区
000062.SZ,深圳华强,深圳特区
002416.SZ,爱施德,深圳特区
002256.SZ,兆新股份,深圳特区
002989.SZ,中天精装,深圳特区
688788.SH,科思科技,深圳特区
300989.SZ,蕾奥规划,深圳特区
300241.SZ,瑞丰光电,深圳特区
300468.SZ,四方精创,深圳特区
300921.SZ,南凌科技,深圳特区
300752.SZ,隆利科技,深圳特区
300570.SZ,太辰光,深圳特区
300136.SZ,信维通信,深圳特区
601138.SH,工业富联,深圳特区
002429.SZ,兆驰股份,深圳特区
002769.SZ,普路通,深圳特区
000063.SZ,中兴通讯,深圳特区
001872.SZ,招商港口,深圳特区
300012.SZ,华测检测,深圳特区
300006.SZ,莱美药业,生物疫苗
002038.SZ,双鹭药业,生物疫苗
603127.SH,昭衍新药,生物疫苗
600332.SH,白云山,生物疫苗
002581.SZ,ST未名,生物疫苗
600739.SH,辽宁成大,生物疫苗
000650.SZ,仁和药业,生物疫苗
600079.SH,ST人福,生物疫苗
600196.SH,复星医药,生物疫苗
600535.SH,天士力,生物疫苗
600380.SH,健康元,生物疫苗
600420.SH,国药现代,生物疫苗
002007.SZ,华兰生物,生物疫苗
002385.SZ,大北农,生物疫苗
600873.SH,梅花生物,生物疫苗
300347.SZ,泰格医药,生物疫苗
920575.BJ,康乐卫士,生物疫苗
000513.SZ,丽珠集团,生物疫苗
002889.SZ,东方嘉盛,生物疫苗
002880.SZ,卫光生物,生物疫苗
600267.SH,海正药业,生物疫苗
301010.SZ,晶雪节能,生物疫苗
688739.SH,成大生物,生物疫苗
688185.SH,康希诺,生物疫苗
600851.SH,海欣股份,生物疫苗
688526.SH,科前生物,生物疫苗
600201.SH,生物股份,生物疫苗
300122.SZ,智飞生物,生物疫苗
600211.SH,西藏药业,生物疫苗
300723.SZ,一品红,生物疫苗
603858.SH,步长制药,生物疫苗
688319.SH,欧林生物,生物疫苗
301207.SZ,华兰疫苗,生物疫苗
000661.SZ,长春高新,生物疫苗
688098.SH,申联生物,生物疫苗
300142.SZ,沃森生物,生物疫苗
300289.SZ,利德曼,生物疫苗
002399.SZ,海普瑞,生物疫苗
300601.SZ,康泰生物,生物疫苗
002141.SZ,贤丰控股,生物疫苗
603392.SH,万泰生物,生物疫苗
002100.SZ,天康生物,生物疫苗
300443.SZ,金雷股份,生物疫苗
002727.SZ,一心堂,生物疫苗
300119.SZ,瑞普生物,生物疫苗
600195.SH,中牧股份,生物疫苗
600812.SH,华北制药,生物疫苗
300558.SZ,贝达药业,生物疫苗
603566.SH,普莱柯,生物疫苗
300485.SZ,赛升药业,生物疫苗
601216.SH,君正集团,生物疫苗
300238.SZ,冠昊生物,生物疫苗
300453.SZ,三鑫医疗,生物疫苗
688520.SH,神州细胞,生物疫苗
300318.SZ,博晖创新,生物疫苗
300841.SZ,康华生物,生物疫苗
000813.SZ,德展健康,生物疫苗
002799.SZ,环球印务,生物疫苗
688670.SH,金迪克,生物疫苗
688276.SH,百克生物,生物疫苗
603716.SH,塞力医疗,生物疫苗
603739.SH,蔚蓝生物,生物疫苗
300664.SZ,鹏鹞环保,生物疫苗
920729.BJ,永顺生物,生物疫苗
000638.SZ,*ST万方,生物疫苗
002688.SZ,金河生物,生物疫苗
000566.SZ,海南海药,生物疫苗
002099.SZ,海翔药业,生物疫苗
002160.SZ,常铝股份,生物疫苗
002731.SZ,ST萃华,黄金概念
600489.SH,中金黄金,黄金概念
000688.SZ,国城矿业,黄金概念
000975.SZ,山金国际,黄金概念
603132.SH,金徽股份,黄金概念
600988.SH,赤峰黄金,黄金概念
600547.SH,山东黄金,黄金概念
603588.SH,高能环境,黄金概念
601168.SH,西部矿业,黄金概念
301500.SZ,飞南资源,黄金概念
601020.SH,华钰矿业,黄金概念
000603.SZ,盛达资源,黄金概念
601899.SH,紫金矿业,黄金概念
605599.SH,菜百股份,黄金概念
603979.SH,金诚信,黄金概念
600459.SH,贵研铂业,黄金概念
002155.SZ,湖南黄金,黄金概念
603993.SH,洛阳钼业,黄金概念
600916.SH,中国黄金,黄金概念
600612.SH,老凤祥,黄金概念
603045.SH,福达合金,黄金概念
000630.SZ,铜陵有色,黄金概念
001360.SZ,南矿集团,黄金概念
002345.SZ,潮宏基,黄金概念
600531.SH,豫光金铅,黄金概念
600170.SH,上海建工,黄金概念
000506.SZ,招金黄金,黄金概念
002552.SZ,宝鼎科技,黄金概念
000060.SZ,中金岭南,黄金概念
601069.SH,西部黄金,黄金概念
002721.SZ,金一文化,黄金概念
000501.SZ,武商集团,黄金概念
001337.SZ,四川黄金,黄金概念
600362.SH,江西铜业,黄金概念
600208.SH,衢州发展,黄金概念
601212.SH,白银有色,黄金概念
002266.SZ,浙富控股,黄金概念
600655.SH,豫园股份,黄金概念
000025.SZ,特  力Ａ,黄金概念
002716.SZ,湖南白银,黄金概念
002867.SZ,周大生,黄金概念
002237.SZ,恒邦股份,黄金概念
603077.SH,和邦生物,黄金概念
301177.SZ,迪阿股份,黄金概念
601061.SH,中信金属,黄金概念
000737.SZ,北方铜业,黄金概念
600961.SH,株冶集团,黄金概念
000417.SZ,合百集团,黄金概念
600987.SH,航民股份,黄金概念
600711.SH,盛屯矿业,黄金概念
300945.SZ,曼卡龙,黄金概念
000878.SZ,云南铜业,黄金概念
600089.SH,特变电工,黄金概念
000009.SZ,中国宝安,黄金概念
600857.SH,宁波中百,黄金概念
002132.SZ,恒星科技,黄金概念
600596.SH,新安股份,黄金概念
600824.SH,益民集团,黄金概念
601121.SH,宝地矿业,黄金概念
600490.SH,鹏欣资源,黄金概念
603257.SH,中国瑞林,黄金概念
603900.SH,莱绅通灵,黄金概念
002715.SZ,登云股份,黄金概念
000017.SZ,深中华A,黄金概念
002187.SZ,广百股份,黄金概念
002574.SZ,明牌珠宝,黄金概念
300139.SZ,晓程科技,黄金概念
600128.SH,苏豪弘业,黄金概念
601969.SH,海南矿业,黄金概念
002672.SZ,东江环保,黄金概念
002479.SZ,富春环保,黄金概念
688205.SH,德科立,基金重仓
688195.SH,腾景科技,基金重仓
688677.SH,海泰新光,基金重仓
002222.SZ,福晶科技,基金重仓
603067.SH,振华股份,基金重仓
688170.SH,德龙激光,基金重仓
688213.SH,思特威-W,基金重仓
000729.SZ,燕京啤酒,基金重仓
688127.SH,蓝特光学,基金重仓
688003.SH,天准科技,基金重仓
688518.SH,联赢激光,基金重仓
688234.SH,天岳先进,基金重仓
605376.SH,博迁新材,基金重仓
300782.SZ,卓胜微,基金重仓
688498.SH,源杰科技,基金重仓
688553.SH,汇宇制药-W,基金重仓
688025.SH,杰普特,基金重仓
300054.SZ,鼎龙股份,基金重仓
300548.SZ,长芯博创,基金重仓
600522.SH,中天科技,基金重仓
688385.SH,复旦微电,基金重仓
688167.SH,炬光科技,基金重仓
300308.SZ,中际旭创,基金重仓
002384.SZ,东山精密,基金重仓
000951.SZ,中国重汽,基金重仓
688313.SH,仕佳光子,基金重仓
688668.SH,鼎通科技,基金重仓
920047.BJ,诺思兰德,基金重仓
002008.SZ,大族激光,基金重仓
688519.SH,南亚新材,基金重仓
300394.SZ,天孚通信,基金重仓
300677.SZ,英科医疗,基金重仓
920225.BJ,利通科技,基金重仓
300408.SZ,三环集团,基金重仓
688513.SH,苑东生物,基金重仓
688372.SH,伟测科技,基金重仓
688630.SH,芯碁微装,基金重仓
688256.SH,寒武纪,基金重仓
300395.SZ,菲利华,基金重仓
688521.SH,芯原股份,基金重仓
300476.SZ,胜宏科技,基金重仓
603766.SH,隆鑫通用,基金重仓
603619.SH,中曼石油,基金重仓
688502.SH,茂莱光学,基金重仓
688046.SH,药康生物,基金重仓
688343.SH,云天励飞-U,基金重仓
003006.SZ,百亚股份,基金重仓
689009.SH,九号公司-WD,基金重仓
688308.SH,欧科亿,基金重仓
300502.SZ,新易盛,基金重仓
600183.SH,生益科技,基金重仓
300693.SZ,盛弘股份,基金重仓
000683.SZ,博源化工,基金重仓
002956.SZ,西麦食品,基金重仓
301550.SZ,斯菱智驱,基金重仓
688019.SH,安集科技,基金重仓
300285.SZ,国瓷材料,基金重仓
301239.SZ,普瑞眼科,基金重仓
600323.SH,瀚蓝环境,基金重仓
300855.SZ,图南股份,基金重仓
688488.SH,艾迪药业,基金重仓
688392.SH,骄成超声,基金重仓
688281.SH,华秦科技,基金重仓
301607.SZ,富特科技,基金重仓
688210.SH,统联精密,基金重仓
688143.SH,长盈通,基金重仓
600489.SH,中金黄金,基金重仓
300661.SZ,圣邦股份,基金重仓
002837.SZ,英维克,基金重仓
688233.SH,神工股份,基金重仓
002396.SZ,星网锐捷,基金重仓
688361.SH,中科飞测,基金重仓
600885.SH,宏发股份,基金重仓
300850.SZ,新强联,基金重仓
603986.SH,兆易创新,基金重仓
000688.SZ,国城矿业,基金重仓
688322.SH,奥比中光-UW,基金重仓
603083.SH,剑桥科技,基金重仓
000975.SZ,山金国际,基金重仓
688548.SH,广钢气体,基金重仓
688002.SH,睿创微纳,基金重仓
601555.SH,东吴证券,基金重仓
002338.SZ,奥普光电,基金重仓
688141.SH,杰华特,基金重仓
600988.SH,赤峰黄金,基金重仓
300910.SZ,瑞丰新材,基金重仓
002487.SZ,大金重工,基金重仓
000977.SZ,浪潮信息,基金重仓
002859.SZ,洁美科技,基金重仓
002812.SZ,恩捷股份,基金重仓
300570.SZ,太辰光,基金重仓
603127.SH,昭衍新药,基金重仓
300136.SZ,信维通信,基金重仓
688696.SH,极米科技,基金重仓
688041.SH,海光信息,基金重仓
601126.SH,四方股份,基金重仓
688270.SH,臻镭科技,基金重仓
002984.SZ,森麒麟,基金重仓
002209.SZ,达 意 隆,基金重仓
603345.SH,安井食品,基金重仓
688160.SH,步科股份,基金重仓
600160.SH,巨化股份,基金重仓
603599.SH,广信股份,基金重仓
300953.SZ,震裕科技,基金重仓
688190.SH,云路股份,基金重仓
002273.SZ,水晶光电,基金重仓
601168.SH,西部矿业,基金重仓
688072.SH,拓荆科技,基金重仓
002922.SZ,伊戈尔,基金重仓
301031.SZ,中熔电气,基金重仓
002508.SZ,老板电器,基金重仓
002595.SZ,豪迈科技,基金重仓
300012.SZ,华测检测,基金重仓
